id,full_name,new_eth,eth,FN_eth,Transaction_Count,Tendency,Weighted_Tendency,Archive,Transaction_Size
2047,...-Ia-a-ma / Palaṭaja,Judean,n,n,1,Positive,1,Murašȗ,1
2048,barikkiama / artabarra',Judean,n,n,1,Positive,1,Murašȗ,1
2049,iaḫunatanu / matanni'iama,Judean,n,n,1,Positive,1,Murašȗ,1
2050,išribiama / pilluiama,Judean,n,n,1,Positive,1,Murašȗ,1
2051,Jadīḫ-Jāma / Banā-Jāma,Judean,n,n,1,Positive,1,Murašȗ,1
2052,mannudannaiama / ušeḫ,Judean,n,n,1,Positive,1,Murašȗ,1
2053,šabbataa / ḫagga,Judean,n,n,1,Positive,1,Murašȗ,1
2054,šabbataa / ḫillumutu,Judean,n,n,1,Positive,1,Murašȗ,1
2055,šilimmu / pania,Judean,n,x,1,Positive,1,Murašȗ,1
2056,Iššûa / Nabû-ēṭir,Judean,n,b,1,Negative,-1,Yahudu,1
2057,Ṭūb-Yāma / Mukkêa,Judean,n,b,1,Negative,-1,Yahudu,1
2058,Abdi-Yāḫû / Yā-ḫīn,Judean,n,n,1,Negative,-1,Yahudu,1
2059,Aqabi-Yāma / Nīr-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2060,Banā-Yāma / Il(u)-dū-šū,Judean,n,n,1,Negative,-1,Yahudu,1
2061,Banā-Yāma / Nubâ,Judean,n,n,1,Negative,-1,Yahudu,1
2062,Barīk-Yāma / Banā-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2063,Ḫanan-Yāma / Yāḫû-kullu,Judean,n,n,1,Negative,-1,Yahudu,1
2064,Matan-Yāma / Palaṭ-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2065,Mī-kī/kā-Yāma / Padā-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2066,Nadab-Yāma / Abdi-Yāḫû,Judean,n,n,1,Negative,-1,Yahudu,1
2067,Natan-Yāma / Arzia,Judean,n,n,1,Negative,-1,Yahudu,1
2068,Nīr-Yāma / Aḫīqar,Judean,n,n,1,Negative,-1,Yahudu,1
2069,Qad/ṭa-Yāma / Amuš-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2070,Šalam-Yāma / Abdi-Yāḫû,Judean,n,n,1,Negative,-1,Yahudu,1
2071,Šalam-Yāma / Pili-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2072,Šāmeḫ / Šalti-il,Judean,n,n,1,Negative,-1,Yahudu,1
2073,Šikin-Yāma / Ḫinnamu,Judean,n,n,1,Negative,-1,Yahudu,1
2074,Šikin-Yāma / Yā-ḫīn,Judean,n,n,1,Negative,-1,Yahudu,1
2075,Yāḫû-azza / Aḫīqam,Judean,n,n,1,Negative,-1,Yahudu,1
2076,Yāḫûšū / Aḫīqam,Judean,n,n,1,Negative,-1,Yahudu,1
2077,Yāma-kīn / Samak-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2078,Zakar-Yāma / Šilim-Yāma,Judean,n,n,1,Negative,-1,Yahudu,1
2079,Qīl-Yāma / Šikin-Yāma,Judean,n,n,3,Negative,-0.33,Yahudu,<6
2080,Yāḫû-izrī / Aḫīqam,Judean,n,n,3,Negative,-0.33,Yahudu,<6
2081,Nīr-Yāma / Aḫīqam,Judean,n,n,10,Negative,-0.2,Yahudu,<30
2082,Ṣidqī-Yāma / Šillimu,Judean,n,n,5,Positive,0.6,Yahudu,<6
2083,Izrīqam / Šamā-Yāma (Šamēḫ),Judean,n,n,5,Positive,0.6,Yahudu,<6
2084,Dalā-Yāma / Ilī-šū,Judean,n,b,1,Positive,1,Yahudu,1
2085,Pigla-Yāma / Šullumu,Judean,n,b,1,Positive,1,Yahudu,1
2086,Šikin-Yāma / Ilī-šū,Judean,n,b,1,Positive,1,Yahudu,1
2087,Yāma-aqabi / Bēl-ušallim,Judean,n,b,1,Positive,1,Yahudu,1
2088,Abdi-Yāḫû / Barak-Yāma,Judean,n,n,2,Positive,1,Yahudu,<6
2089,Banā-Yāma / Abdi-Yāḫû,Judean,n,n,2,Positive,1,Yahudu,<6
2090,Šalam-Yāma / Šamā-Yāma,Judean,n,n,2,Positive,1,Yahudu,<6
2091,Šamā-Yāma / Abdi-Yāḫû,Judean,n,n,2,Positive,1,Yahudu,<6
2092,Yāḫû-izrī / Barīk-Yāma,Judean,n,n,2,Positive,1,Yahudu,<6
2093,Abdi-Yāḫû / Nabaḫa,Judean,n,n,1,Positive,1,Yahudu,1
2094,Abdi-Yāḫû / Uššuḫ-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2095,Atal-Yāma / Uḫli-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2096,Azar-Yāma / Ilta-«râma?»,Judean,n,n,1,Positive,1,Yahudu,1
2097,Azar-Yāma / Yāḫû-kullu,Judean,n,n,1,Positive,1,Yahudu,1
2098,Azrīqam / Ḫanūn-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2099,Azrīqam / Šamā-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2100,Banā-Yāma / Aḫu-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2101,Banā-Yāma / Natan-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2102,Dagal-Yāma / Rapā-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2103,Gadal-Yāma / Šalammu,Judean,n,n,1,Positive,1,Yahudu,1
2104,Galā-Yāma / Azaz-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2105,Ḫašbi-Yāma / Palaṭ-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2106,Ḫašbi-Yāma / Zakar-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2107,Iššar-zakar / Šillâ,Judean,n,n,1,Positive,1,Yahudu,1
2108,Maltēma / Zakar-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2109,Manuni-Yāma / Ḫakā,Judean,n,n,1,Positive,1,Yahudu,1
2110,Matan-Yāma / Malēšu,Judean,n,n,1,Positive,1,Yahudu,1
2111,Mataniā / Šiltā,Judean,n,n,1,Positive,1,Yahudu,1
2112,Mī-kī/kā-Yāma / Samak-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2113,Nubâ / Šalam-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2114,Pili-Yāma / Yadi-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2115,Qad/ṭa-Yāma / Buluqâ,Judean,n,n,1,Positive,1,Yahudu,1
2116,Qaṭib-Yāma / Naṭi-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2117,Rupuni-Yāma / Qazizi,Judean,n,n,1,Positive,1,Yahudu,1
2118,Šalam-Yāma / Nadab-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2119,Šalam-Yāma / Nubâ,Judean,n,n,1,Positive,1,Yahudu,1
2120,Šamā-Yāma / Liḫim-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2121,Šamā-Yāma / Nubâ,Judean,n,n,1,Positive,1,Yahudu,1
2122,Šamā-Yāma / Pili-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2123,Samak-Yāma / Yāḫû-…,Judean,n,n,1,Positive,1,Yahudu,1
2124,Ṭūb-Yā / Nīr-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2125,Ṭūb-Yā / Yāḫûšū,Judean,n,n,1,Positive,1,Yahudu,1
2126,Ṭūb-Yāma / Kīn-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2127,Uššuḫ-Yāma / Zakar-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2128,Yāḫû-azar / Abdi-Yāḫû,Judean,n,n,1,Positive,1,Yahudu,1
2129,Yāḫû-azar / Aḫīqam,Judean,n,n,1,Positive,1,Yahudu,1
2130,Yāḫû-azar / Barak-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2131,Yāḫû-azar / Ḫašbi-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2132,Yāḫû-azar / Ṭāb-šalam,Judean,n,n,1,Positive,1,Yahudu,1
2133,Yāḫû-e-DIR / Ṭāb-šalam,Judean,n,n,1,Positive,1,Yahudu,1
2134,Yāḫû-izin / Dagal-Yāma/Rapā-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2135,Yāḫû-izrī / Il-šamê,Judean,n,n,1,Positive,1,Yahudu,1
2136,Yāḫû-šūrī / Nubâ,Judean,n,n,1,Positive,1,Yahudu,1
2137,Yāma-ḫā / Ururâ,Judean,n,n,1,Positive,1,Yahudu,1
2138,Zabūdu / Iltammeš-ḫaza,Judean,n,n,1,Positive,1,Yahudu,1
2139,Zakar-Yāma / Izin-Yāma,Judean,n,n,1,Positive,1,Yahudu,1
2140,Šalam-Yāma / Malēšu,Judean,n,n,1,Positive,1,Yahudu,1
2141,Abdi-Yāḫû / Ḫašdâ,Judean,n,x,1,Positive,1,Yahudu,1
2142,Abdi-Yāḫû / Kīna,Judean,n,x,1,Positive,1,Yahudu,1
2143,Abdi-Yāḫû / Ṣalamā,Judean,n,x,1,Positive,1,Yahudu,1
2144,ºiā-lamāia / Ḫašdâ,Judean,n,x,1,Positive,1,Yahudu,1
2145,Šalam-Yāma / Agguru,Judean,n,x,1,Positive,1,Yahudu,1
